mascon,year,all_field_km2,ag_km2,crop_km2,irr_km2,irr_crop_km2,mascon_km2,all_field_frac_pct,ag_frac_pct,crop_frac_pct,irr_frac_pct,irr_crop_frac_pct
9,2018,551.8904516437373,383.72052555671723,366.1689357514816,383.72052555671723,366.1689357514816,12393.11,4.453203849911259,3.0962407785996997,2.9546170069617843,3.0962407785996997,2.9546170069617843
9,2019,575.2421867452142,390.1004189783797,367.7127380993363,378.7100970982335,359.93054212263337,12393.11,4.641628991796362,3.1477201362561913,2.9670739475348507,3.0558116332238923,2.904279411081103
9,2020,581.8397428612683,396.3677596554106,368.5315648078559,377.284017236688,356.47273033046463,12393.11,4.694864669653286,3.1982913058579374,2.9736810599426287,3.0443045953492547,2.8763783290107536
9,2021,588.534369375194,400.90338195080847,368.9046520770778,379.1714191125491,354.34090306072267,12393.11,4.748883608514683,3.2348892404796574,2.9766915009798005,3.059534040386546,2.8591766155607643
9,2022,587.840770625768,404.0175234878294,363.8432279953104,380.879046546779,340.70475105426,12393.11,4.74328696046245,3.2600172473885034,2.9358508719386043,3.073312885520898,2.749146510070999
9,2023,571.9179736745234,405.68552285066164,367.2438294773858,339.6745485478575,319.21778995055996,12393.11,4.614805917760138,3.273476333629425,2.963290324038,2.74083380642839,2.5757682288833066
10,2014,6416.8007277168745,4695.681395216208,3747.1242631081277,4695.681395216208,3747.1242631081277,12393.11,51.77716269537569,37.88945143887376,30.235544291207997,37.88945143887376,30.235544291207997
10,2016,6487.831215162922,4737.140534901309,4294.472555239719,4737.140534901309,4294.472555239719,12393.11,52.350307672270496,38.22398522163774,34.65209745769802,38.22398522163774,34.65209745769802
10,2018,6026.270841892294,4755.113902324092,4344.579099723756,4755.113902324092,4344.579099723756,12393.11,48.62597719129656,38.369012316715434,35.0564071465819,38.369012316715434,35.0564071465819
10,2019,6064.0563930956605,4755.678279678002,4318.884578125203,4541.646509072461,4187.359725081558,12393.11,48.930868789962,38.3735662773751,34.84907806131958,36.64654399962932,33.78780407082289
10,2020,6099.385106485515,4768.404871821831,4370.191651453275,4555.075647781898,4236.3700677731495,12393.11,49.21593616522015,38.47625714467015,35.26307481700134,36.75490371490205,34.18326850784952
10,2021,6104.799318746015,4768.772432387631,3944.042353026556,4511.2356304797495,3810.2822267754646,12393.11,49.259623441944875,38.47922299073945,31.824476285827817,36.40115863152791,30.745165876648105
10,2022,6106.172355983769,4765.790387873684,3410.8601617083664,4617.322461505806,3262.3922353404887,12393.11,49.27070247890779,38.455160874660876,27.522229381554478,37.2571732317861,26.324241738679707
10,2023,6108.868673925846,4773.212415427666,4410.983557148771,4487.665935645669,4238.679067854366,12393.11,49.29245906738378,38.51504921224508,35.592224688950324,36.21097477264116,34.20189982864967
